State,Year,Quarter,District,Transaction_Count,Transaction_Amount
tamil-nadu,2022,3,ranipet district,571,738713
tamil-nadu,2022,3,namakkal district,928,1271158
tamil-nadu,2022,3,vellore district,836,1401266
tamil-nadu,2022,3,thiruvarur district,338,512295
tamil-nadu,2022,4,tiruchirappalli district,3089,3688816
tamil-nadu,2022,4,ramanathapuram district,721,986454
tamil-nadu,2022,4,krishnagiri district,3025,3993729
tamil-nadu,2022,4,cuddalore district,1883,2365883
tamil-nadu,2022,4,kancheepuram district,7909,8581184
tamil-nadu,2022,4,tiruppur district,8141,9483703
tamil-nadu,2022,4,dharmapuri district,1179,1612164
tamil-nadu,2022,4,thoothukkudi district,1306,1813185
tamil-nadu,2022,4,thanjavur district,1744,2189367
tamil-nadu,2022,4,madurai district,5446,6050332
tamil-nadu,2022,4,tiruvannamalai district,1166,1571135
tamil-nadu,2022,4,salem district,3949,4750490
tamil-nadu,2022,4,nagapattinam district,967,1314038
tamil-nadu,2022,4,tirupathur district,804,1068983
tamil-nadu,2022,4,ariyalur district,567,657902
tamil-nadu,2022,4,chennai district,21588,21184965
tamil-nadu,2022,4,the nilgiris district,707,1252582
tamil-nadu,2022,4,erode district,2921,3681867
tamil-nadu,2022,4,karur district,851,1174338
tamil-nadu,2022,4,kallakkurichi district,480,728707
tamil-nadu,2022,4,viluppuram district,1280,1733757
tamil-nadu,2022,4,pudukkottai district,770,1006928
tamil-nadu,2022,4,perambalur district,363,431433
tamil-nadu,2022,4,coimbatore district,12780,15595276
tamil-nadu,2022,4,virudhunagar district,1243,1482907
tamil-nadu,2022,4,dindigul district,2092,2823542
tamil-nadu,2022,4,sivaganga district,999,1306426
tamil-nadu,2022,4,tenkasi district,882,1159913
tamil-nadu,2022,4,chengalpattu district,12532,14457953
tamil-nadu,2022,4,kanniyakumari district,1600,2340651
tamil-nadu,2022,4,tirunelveli district,1580,2077649
tamil-nadu,2022,4,thiruvallur district,14602,15650997
tamil-nadu,2022,4,theni district,1199,1544440
tamil-nadu,2022,4,ranipet district,1128,1514689
tamil-nadu,2022,4,namakkal district,1684,2095785
tamil-nadu,2022,4,vellore district,1437,1831554
tamil-nadu,2022,4,thiruvarur district,877,1254066
tamil-nadu,2023,1,tiruchirappalli district,1856,2656812
tamil-nadu,2023,1,ramanathapuram district,444,700951
tamil-nadu,2023,1,krishnagiri district,2241,3438813
tamil-nadu,2023,1,cuddalore district,1361,2049733
tamil-nadu,2023,1,kancheepuram district,6509,7876962
tamil-nadu,2023,1,tiruppur district,4156,5722551
tamil-nadu,2023,1,dharmapuri district,555,830407
tamil-nadu,2023,1,thoothukkudi district,695,1064607
tamil-nadu,2023,1,thanjavur district,1165,1743831
tamil-nadu,2023,1,madurai district,3374,4231159
tamil-nadu,2023,1,tiruvannamalai district,763,1064885
tamil-nadu,2023,1,salem district,2276,3567805
tamil-nadu,2023,1,nagapattinam district,628,951441
tamil-nadu,2023,1,tirupathur district,498,811062
tamil-nadu,2023,1,ariyalur district,350,466602
tamil-nadu,2023,1,chennai district,20140,20511279
tamil-nadu,2023,1,the nilgiris district,459,949947
tamil-nadu,2023,1,erode district,1715,2905765
tamil-nadu,2023,1,karur district,529,840372
tamil-nadu,2023,1,kallakkurichi district,378,572962
tamil-nadu,2023,1,viluppuram district,914,1400424
tamil-nadu,2023,1,pudukkottai district,354,477775
tamil-nadu,2023,1,perambalur district,134,224947
tamil-nadu,2023,1,coimbatore district,8237,11516151
tamil-nadu,2023,1,virudhunagar district,747,1009833
tamil-nadu,2023,1,dindigul district,1055,1804978
tamil-nadu,2023,1,sivaganga district,484,754579
tamil-nadu,2023,1,tenkasi district,443,668955
tamil-nadu,2023,1,chengalpattu district,10889,13219385
tamil-nadu,2023,1,kanniyakumari district,938,1672864
tamil-nadu,2023,1,tirunelveli district,968,1396752
tamil-nadu,2023,1,thiruvallur district,11786,13822733
tamil-nadu,2023,1,theni district,637,1061239
tamil-nadu,2023,1,ranipet district,651,893464
tamil-nadu,2023,1,namakkal district,895,1483906
tamil-nadu,2023,1,vellore district,1021,1626820
tamil-nadu,2023,1,thiruvarur district,445,717471
tamil-nadu,2023,2,tiruchirappalli district,1715,2570522
tamil-nadu,2023,2,ramanathapuram district,357,503848
tamil-nadu,2023,2,krishnagiri district,2245,3368129
tamil-nadu,2023,2,cuddalore district,1276,1830379
tamil-nadu,2023,2,kancheepuram district,5617,6741272
tamil-nadu,2023,2,tiruppur district,3632,5133652
tamil-nadu,2023,2,dharmapuri district,560,846952
tamil-nadu,2023,2,thoothukkudi district,674,997002
tamil-nadu,2023,2,thanjavur district,1081,1723697
tamil-nadu,2023,2,madurai district,2807,3493908
tamil-nadu,2023,2,tiruvannamalai district,775,1165967
tamil-nadu,2023,2,salem district,2159,3040483
tamil-nadu,2023,2,nagapattinam district,592,894392
tamil-nadu,2023,2,tirupathur district,498,892473
tamil-nadu,2023,2,ariyalur district,234,307459
tamil-nadu,2023,2,chennai district,15678,16453783
tamil-nadu,2023,2,the nilgiris district,492,976952
tamil-nadu,2023,2,erode district,1601,2565724
tamil-nadu,2023,2,karur district,435,711066
tamil-nadu,2023,2,kallakkurichi district,370,611207
tamil-nadu,2023,2,viluppuram district,818,1382534
tamil-nadu,2023,2,pudukkottai district,402,612366
tamil-nadu,2023,2,perambalur district,153,227304
tamil-nadu,2023,2,coimbatore district,7642,11108776
tamil-nadu,2023,2,virudhunagar district,595,908767
tamil-nadu,2023,2,dindigul district,910,1545130
tamil-nadu,2023,2,sivaganga district,466,843986
tamil-nadu,2023,2,tenkasi district,426,743203
tamil-nadu,2023,2,chengalpattu district,9446,12053100
tamil-nadu,2023,2,kanniyakumari district,853,1643425
tamil-nadu,2023,2,tirunelveli district,928,1457940
tamil-nadu,2023,2,thiruvallur district,10840,12569262
tamil-nadu,2023,2,theni district,624,1055890
tamil-nadu,2023,2,ranipet district,649,929549
tamil-nadu,2023,2,namakkal district,878,1377463
tamil-nadu,2023,2,vellore district,865,1475845
tamil-nadu,2023,2,thiruvarur district,405,564784
tamil-nadu,2023,3,tiruchirappalli district,2159,2940470
tamil-nadu,2023,3,ramanathapuram district,416,573665
tamil-nadu,2023,3,krishnagiri district,2762,3917713
tamil-nadu,2023,3,cuddalore district,1568,2412390
tamil-nadu,2023,3,kancheepuram district,6210,7517191
tamil-nadu,2023,3,tiruppur district,4011,5538630
tamil-nadu,2023,3,dharmapuri district,723,1208053
tamil-nadu,2023,3,thoothukkudi district,742,1228771
tamil-nadu,2023,3,thanjavur district,1271,1715958
tamil-nadu,2023,3,madurai district,3482,3880637
tamil-nadu,2023,3,tiruvannamalai district,905,1301476
tamil-nadu,2023,3,salem district,2839,3721101
tamil-nadu,2023,3,nagapattinam district,825,1138414
tamil-nadu,2023,3,tirupathur district,573,887565
tamil-nadu,2023,3,ariyalur district,356,437403
tamil-nadu,2023,3,chennai district,17189,16904783
tamil-nadu,2023,3,the nilgiris district,587,956502
tamil-nadu,2023,3,erode district,1873,2733513
tamil-nadu,2023,3,karur district,556,904019
tamil-nadu,2023,3,kallakkurichi district,468,619617
tamil-nadu,2023,3,viluppuram district,1091,1479600
tamil-nadu,2023,3,pudukkottai district,569,646934
tamil-nadu,2023,3,perambalur district,184,331667
tamil-nadu,2023,3,coimbatore district,9191,12345880
tamil-nadu,2023,3,virudhunagar district,719,959150
tamil-nadu,2023,3,dindigul district,1193,1896683
tamil-nadu,2023,3,sivaganga district,575,842408
tamil-nadu,2023,3,tenkasi district,493,683080
tamil-nadu,2023,3,chengalpattu district,10034,12400195
tamil-nadu,2023,3,kanniyakumari district,946,1689767
tamil-nadu,2023,3,tirunelveli district,1148,1588116
tamil-nadu,2023,3,thiruvallur district,11243,13346229
tamil-nadu,2023,3,theni district,724,1035771
tamil-nadu,2023,3,ranipet district,826,1063558
tamil-nadu,2023,3,namakkal district,1051,1482656
tamil-nadu,2023,3,vellore district,1022,1616090
tamil-nadu,2023,3,thiruvarur district,545,679938
tamil-nadu,2023,4,tiruchirappalli district,2475,3470880
tamil-nadu,2023,4,ramanathapuram district,517,640062
tamil-nadu,2023,4,krishnagiri district,3172,4852330
tamil-nadu,2023,4,cuddalore district,1551,2329665
tamil-nadu,2023,4,kancheepuram district,6875,8403688
tamil-nadu,2023,4,tiruppur district,5883,8071753
tamil-nadu,2023,4,dharmapuri district,873,1263490
tamil-nadu,2023,4,thoothukkudi district,907,1457770
tamil-nadu,2023,4,thanjavur district,1407,2075531
tamil-nadu,2023,4,madurai district,4414,5508470
tamil-nadu,2023,4,tiruvannamalai district,1036,1430550
tamil-nadu,2023,4,salem district,3180,4420307
tamil-nadu,2023,4,nagapattinam district,854,1134183
tamil-nadu,2023,4,tirupathur district,669,1068817
tamil-nadu,2023,4,ariyalur district,372,464685
tamil-nadu,2023,4,chennai district,18144,19953865
tamil-nadu,2023,4,the nilgiris district,718,1517410
tamil-nadu,2023,4,erode district,2404,3568004
tamil-nadu,2023,4,karur district,707,1047957
tamil-nadu,2023,4,kallakkurichi district,472,672872
tamil-nadu,2023,4,viluppuram district,1284,1936817
tamil-nadu,2023,4,pudukkottai district,588,917795
tamil-nadu,2023,4,perambalur district,236,323301
tamil-nadu,2023,4,coimbatore district,11552,16411541
tamil-nadu,2023,4,virudhunagar district,925,1311831
tamil-nadu,2023,4,dindigul district,1396,2302850
tamil-nadu,2023,4,sivaganga district,773,1132557
tamil-nadu,2023,4,tenkasi district,636,920704
tamil-nadu,2023,4,chengalpattu district,11085,14820002
tamil-nadu,2023,4,kanniyakumari district,1196,2137532
tamil-nadu,2023,4,tirunelveli district,1313,1737016
tamil-nadu,2023,4,thiruvallur district,12314,14959202
tamil-nadu,2023,4,theni district,936,1403542
tamil-nadu,2023,4,ranipet district,893,1241927
tamil-nadu,2023,4,namakkal district,1329,1930753
tamil-nadu,2023,4,vellore district,1207,1823526
tamil-nadu,2023,4,thiruvarur district,578,770611
tamil-nadu,2024,1,tiruchirappalli district,2215,3157581
tamil-nadu,2024,1,ramanathapuram district,546,690761
tamil-nadu,2024,1,krishnagiri district,3285,4832657
tamil-nadu,2024,1,cuddalore district,1791,2673146
tamil-nadu,2024,1,kancheepuram district,7773,9969005
tamil-nadu,2024,1,tiruppur district,5591,7715676
tamil-nadu,2024,1,dharmapuri district,970,1265629
tamil-nadu,2024,1,thoothukkudi district,1037,1548023
tamil-nadu,2024,1,thanjavur district,1476,2078335
tamil-nadu,2024,1,madurai district,4067,4939832
tamil-nadu,2024,1,tiruvannamalai district,1250,1702989
tamil-nadu,2024,1,salem district,3249,4460786
tamil-nadu,2024,1,nagapattinam district,898,1177959
tamil-nadu,2024,1,tirupathur district,748,1022773
tamil-nadu,2024,1,ariyalur district,394,402075
tamil-nadu,2024,1,chennai district,20315,23283126
tamil-nadu,2024,1,the nilgiris district,697,1307140
tamil-nadu,2024,1,erode district,2399,3459007
tamil-nadu,2024,1,karur district,739,1165631
tamil-nadu,2024,1,kallakkurichi district,612,820096
tamil-nadu,2024,1,viluppuram district,1370,1950223
tamil-nadu,2024,1,pudukkottai district,616,751518
tamil-nadu,2024,1,perambalur district,236,281135
tamil-nadu,2024,1,coimbatore district,10809,16192243
tamil-nadu,2024,1,virudhunagar district,969,1251311
tamil-nadu,2024,1,dindigul district,1611,2680920
tamil-nadu,2024,1,sivaganga district,770,1100331
tamil-nadu,2024,1,tenkasi district,671,891060
tamil-nadu,2024,1,chengalpattu district,12435,17039816
tamil-nadu,2024,1,kanniyakumari district,1264,2105662
tamil-nadu,2024,1,tirunelveli district,1586,2100827
tamil-nadu,2024,1,thiruvallur district,13891,17283816
tamil-nadu,2024,1,theni district,939,1453415
tamil-nadu,2024,1,ranipet district,994,1351537
tamil-nadu,2024,1,namakkal district,1431,1961139
tamil-nadu,2024,1,vellore district,1277,2027235
tamil-nadu,2024,1,thiruvarur district,600,881760
tamil-nadu,2024,2,tiruchirappalli district,2063,3041944
tamil-nadu,2024,2,ramanathapuram district,534,647117
tamil-nadu,2024,2,krishnagiri district,3015,4726099
tamil-nadu,2024,2,cuddalore district,1613,2435412
tamil-nadu,2024,2,kancheepuram district,6638,8882250
tamil-nadu,2024,2,tiruppur district,4693,6791083
tamil-nadu,2024,2,dharmapuri district,761,1144398
tamil-nadu,2024,2,thoothukkudi district,976,1488135
tamil-nadu,2024,2,thanjavur district,1331,1862713
tamil-nadu,2024,2,madurai district,3511,4601610
tamil-nadu,2024,2,tiruvannamalai district,1040,1492166
tamil-nadu,2024,2,salem district,2967,4272739
tamil-nadu,2024,2,nagapattinam district,844,1263375
tamil-nadu,2024,2,tirupathur district,592,1014611
tamil-nadu,2024,2,ariyalur district,361,428018
tamil-nadu,2024,2,chennai district,18043,21201607
tamil-nadu,2024,2,the nilgiris district,604,1072774
tamil-nadu,2024,2,erode district,2042,3198457
tamil-nadu,2024,2,karur district,650,1120561
tamil-nadu,2024,2,kallakkurichi district,565,745982
tamil-nadu,2024,2,viluppuram district,1279,1842454
tamil-nadu,2024,2,pudukkottai district,512,743420
tamil-nadu,2024,2,perambalur district,225,338807
tamil-nadu,2024,2,coimbatore district,9096,13918959
tamil-nadu,2024,2,virudhunagar district,789,1100097
tamil-nadu,2024,2,dindigul district,1364,2455985
tamil-nadu,2024,2,sivaganga district,670,1132645
tamil-nadu,2024,2,tenkasi district,562,852869
tamil-nadu,2024,2,chengalpattu district,10822,15264686
tamil-nadu,2024,2,kanniyakumari district,1202,2116595
tamil-nadu,2024,2,tirunelveli district,1411,1975026
tamil-nadu,2024,2,thiruvallur district,12220,16133783
tamil-nadu,2024,2,theni district,848,1280074
tamil-nadu,2024,2,ranipet district,782,1132911
tamil-nadu,2024,2,namakkal district,1180,1697841
tamil-nadu,2024,2,vellore district,1032,1817151
tamil-nadu,2024,2,thiruvarur district,511,738024
tamil-nadu,2024,3,tiruchirappalli district,2454,3687200
tamil-nadu,2024,3,ramanathapuram district,623,900474
tamil-nadu,2024,3,krishnagiri district,3510,5636921
tamil-nadu,2024,3,cuddalore district,1793,2680814
tamil-nadu,2024,3,kancheepuram district,2630,3465360
tamil-nadu,2024,3,tiruvallur district,6791,9622643
tamil-nadu,2024,3,tiruppur district,6071,8694793
tamil-nadu,2024,3,dharmapuri district,1018,1564420
tamil-nadu,2024,3,thoothukkudi district,3,9970
tamil-nadu,2024,3,thanjavur district,1723,2376149
tamil-nadu,2024,3,madurai district,4876,6055754
tamil-nadu,2024,3,tiruvannamalai district,1436,1952106
tamil-nadu,2024,3,salem district,3448,5124969
tamil-nadu,2024,3,nagapattinam district,464,670166
tamil-nadu,2024,3,tirupathur district,768,1229898
tamil-nadu,2024,3,ariyalur district,461,609809
tamil-nadu,2024,3,chennai district,35114,42146763
tamil-nadu,2024,3,the nilgiris district,728,1321595
tamil-nadu,2024,3,erode district,2519,4021789
tamil-nadu,2024,3,mayiladuthurai district,533,777533
tamil-nadu,2024,3,karur district,775,1318648
tamil-nadu,2024,3,viluppuram district,1565,2213019
tamil-nadu,2024,3,tiruvarur district,620,828563
tamil-nadu,2024,3,pudukkottai district,693,997757
tamil-nadu,2024,3,perambalur district,295,490168
tamil-nadu,2024,3,coimbatore district,11224,17306024
tamil-nadu,2024,3,virudhunagar district,1005,1346010
tamil-nadu,2024,3,dindigul district,1599,2738548
tamil-nadu,2024,3,sivaganga district,710,1020097
tamil-nadu,2024,3,tenkasi district,722,1100988
tamil-nadu,2024,3,thoothukudi district,1048,1605450
tamil-nadu,2024,3,chengalpattu district,11242,15837681
tamil-nadu,2024,3,kanniyakumari district,1554,2546544
tamil-nadu,2024,3,tirunelveli district,1582,2254420
tamil-nadu,2024,3,thiruvallur district,5,15196
tamil-nadu,2024,3,theni district,946,1416488
tamil-nadu,2024,3,ranipet district,963,1365303
tamil-nadu,2024,3,namakkal district,1456,2218705
tamil-nadu,2024,3,kallakurichi district,566,821443
tamil-nadu,2024,3,vellore district,1334,2138093
tamil-nadu,2024,4,tiruchirappalli district,2917,4123386
tamil-nadu,2024,4,ramanathapuram district,660,832167
tamil-nadu,2024,4,krishnagiri district,3802,5691238
tamil-nadu,2024,4,cuddalore district,2130,2971193
tamil-nadu,2024,4,kancheepuram district,3048,3716588
tamil-nadu,2024,4,tiruvallur district,7606,10166523
tamil-nadu,2024,4,tiruppur district,7641,10484301
tamil-nadu,2024,4,dharmapuri district,1200,1659556
tamil-nadu,2024,4,thanjavur district,1652,2278962
tamil-nadu,2024,4,madurai district,5119,6427615
tamil-nadu,2024,4,tiruvannamalai district,1326,2008434
tamil-nadu,2024,4,salem district,3696,5153549
tamil-nadu,2024,4,nagapattinam district,462,695154
tamil-nadu,2024,4,tirupathur district,907,1255042
tamil-nadu,2024,4,ariyalur district,459,587887
tamil-nadu,2024,4,chennai district,35408,43569170
tamil-nadu,2024,4,the nilgiris district,853,1768508
tamil-nadu,2024,4,erode district,2987,4323698
tamil-nadu,2024,4,mayiladuthurai district,635,871971
tamil-nadu,2024,4,karur district,882,1309458
tamil-nadu,2024,4,viluppuram district,1651,2421348
tamil-nadu,2024,4,tiruvarur district,704,887815
tamil-nadu,2024,4,pudukkottai district,722,919395
tamil-nadu,2024,4,perambalur district,294,425750
tamil-nadu,2024,4,coimbatore district,12866,19222550
tamil-nadu,2024,4,virudhunagar district,1122,1449831
tamil-nadu,2024,4,dindigul district,1745,2841472
tamil-nadu,2024,4,sivaganga district,782,1176291
tamil-nadu,2024,4,tenkasi district,759,1070260
tamil-nadu,2024,4,thoothukudi district,1250,1815994
tamil-nadu,2024,4,chengalpattu district,11836,16887124
tamil-nadu,2024,4,kanniyakumari district,1754,2952122
tamil-nadu,2024,4,tirunelveli district,1901,2659685
tamil-nadu,2024,4,theni district,1191,1929981
tamil-nadu,2024,4,ranipet district,1134,1592239
